#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
157500,3647.1488642499544,289.91641959478716,0.755050151828375
158000,3887.1183121291906,292.6798912143609,0.7556676150751641
158500,3860.3349386485684,306.08229998991,0.7442451845454513
159000,3667.4958777027655,305.0964377682348,0.7461237503150393
159500,3916.2713919344737,282.25763683156487,0.7495105539932607
160000,3780.5327112146524,308.9508909105725,0.7532504663152698
160500,3751.637255183889,315.7599302902342,0.759243401921837
161000,4015.2020053709452,310.4721874091602,0.761281984769353
161500,3809.2951342164324,312.8434623128603,0.7710957239789149
162000,3673.585018893239,305.78486998705597,0.774062962398401
162500,3902.940098143559,294.60480518796595,0.7720937070521802
163000,3578.578126136781,301.5535591438446,0.7797628673453014
163500,3552.652474266387,308.9481014796873,0.7875362265973278
164000,3474.517040928057,292.27428137918366,0.7682647442813515
164500,3495.5693769049312,305.0446520532584,0.7871458644817353
165000,3773.8237341512604,286.42186623543745,0.7739501777910328
165500,3783.9998590040914,294.5267891702677,0.7657250317338361
166000,3921.126447550335,300.23551269971904,0.7673217488833665
166500,3685.8152649627045,311.52422552748425,0.76673546338911
167000,3729.9787910431796,302.2149042966611,0.7682950796758462
167500,3941.3705931422674,307.2343213018783,0.7624974427145649
168000,3920.5212861274076,302.96449526122217,0.7572140695442453
168500,3770.4538290886485,299.3400933773731,0.7523084363346009
169000,3840.953506196981,302.49090209493755,0.750841006929914
169500,3828.84381248042,303.2366075222298,0.7426070068177748
170000,4024.4318476474964,303.0898358012258,0.7375673163297582
170500,4056.9527957354503,310.03333415161353,0.7334272098064097
171000,4194.223329602903,313.2522945773551,0.7573414856570762
171500,3832.7210439612945,307.97816950753725,0.7550441523742926
172000,3724.7165041242715,299.34395168953307,0.7519853132631533
172500,3709.472043455427,292.6720541159238,0.7547758010917707
173000,4207.886772053777,302.21756838489074,0.7397359952999517
173500,4111.389625780241,310.34933187089746,0.7435078145423738
174000,3985.9100397623315,300.1301044122065,0.7515329109590093
174500,3958.7688751268342,305.47469674038325,0.7658459213561557
175000,3767.4028691548174,291.4755393962282,0.7519497381116309
175500,3881.520883457214,289.5733055185995,0.7445215968135713
176000,3736.859942255781,295.2359740138256,0.757792093639287
176500,3961.6794755053606,298.101090111192,0.7544827025743667
177000,3735.6830075123153,297.8631513711409,0.7593599681184394
177500,3726.1433460693675,298.9381659688615,0.7603126307236758
178000,3796.075070806181,288.6966457953854,0.7535097190532382
178500,3937.5517721591564,294.1846823877148,0.7564524821575679
179000,3655.38595491954,292.4131034308264,0.7564204672369763
179500,3776.2611902728268,295.7429961595952,0.7607482367861937
180000,3730.1403309203947,293.60604954850777,0.7561365604256101
180500,3627.617451588237,304.4339209065543,0.7780048826188593
181000,3919.8540375788707,294.0165442538599,0.7670940982712329
181500,3689.0683753110725,308.2324036036388,0.7632488429657188
182000,3814.2531370402985,303.72415274556823,0.7654352394948749
182500,3657.4896931826315,308.948676376231,0.7603340946764724
183000,3851.771843835177,302.9906843386582,0.7662066371989551
183500,3705.0181579758723,303.04591703478826,0.7545523265744006
184000,3927.049054308559,296.66752805164197,0.7499001800776974
184500,3983.0958701434465,300.33958899329326,0.7529894847876173
185000,4001.755066272156,307.0205406237585,0.7672740376066132
185500,3707.199264510268,293.4278280400685,0.7686048859279103
